,velocity1,velocity2,velocity3,velocity4,avg_velocity,weight,dhweight,horsename,horsenum,result,time_result
0,-0.4003301234703463,-0.7758230895476301,-0.1900800841160232,,,0.7232945646423795,-0.27547342996699165,アグネスルコリエ,1,0,1:19:1
1,-1.9896869521628124,-0.5669713263988503,0.1355239430046488,,,0.4562319561590396,0.5023339017045143,ゴールドエッグ,2,0,1:20:5
2,0.8332239316773677,-0.18645000852213767,-0.7611403884569834,,,-0.21142456504931012,0.30788206878663776,エイシンヒート,3,0,1:18:8
3,-0.6966943293183804,-0.18645000852213767,-0.1900800841160232,,,-1.2462921729222523,1.0856894004581437,アフターミー,4,0,1:19:7
4,-1.6206301459925816,-0.4120374017394712,-0.32870059427259884,,,-1.2796749989826697,-0.858828928720621,シーズアレインボー,5,1,1:18:7
5,0.8161040195075764,0.3970845651203296,0.033917363732075816,,,0.48961478221945715,-0.46992526288486813,ジンバイッタイ,6,0,1:20:0
6,0.7303828491799095,-0.6726090467846135,-1.2319553928248765,,,1.1572713034278068,-0.46992526288486813,ウインゴスペル,7,0,1:19:1
7,0.6869703532146622,0.0851198963486214,0.23301401080228548,,,0.18916934767569973,0.1134302358687613,ラストチャンスアリ,8,0,1:19:3
8,1.0513915472483661,0.19126336009279665,-0.27406346766300665,,,1.3909510858507292,-0.08102159704911517,ポンデザムール,9,1,1:18:2
9,0.3912537503589694,-0.10418239592046658,1.0969423560537384,,,-1.847183042009767,-2.2199917591457563,ベストエビデンス,10,1,1:18:7
10,0.34928003120785156,-0.7125553760856964,-1.033726291829377,,,0.2559349997965347,0.6967857346223907,キョウトブッサ,11,0,1:20:0
11,-0.15126493145063974,2.943610831959317,2.5103486296861734,,,-0.07789326080764017,1.6690448992117732,タガノグロリオーサ,12,0,1:19:0
0,1.801729870837161,0.08545854850975633,0.6102430890852304,,,0.6418575337382865,0.6851952749186256,ヒダルマ,1,1,1:30:8
1,-0.049440218193960474,-0.3554263942044042,-0.5319845057990187,,,-0.006201522065104395,1.3312365341276156,ダイヤファントム,2,0,1:31:6
2,-0.049440218193960474,0.3523201834389342,0.008537456927948432,,,-0.21085175021354363,-1.252928502708344,オンザフロウ,3,1,1:31:3
3,-0.37655607274708597,1.4376369219232648,0.28412086462025044,,,-2.08681217490757,-1.0375814163053476,コスモデルフィヌス,4,0,1:32:2
4,-0.049440218193960474,-1.2229127501711325,-2.0431430256534693,,,0.6759659050963597,-0.1761930706933609,キングファースト,5,1,1:31:4
5,-0.12748720531700847,-0.7915243125676964,-0.26347467550268083,,,-0.17674337885547042,-0.6068872434993542,トミケンフリンク,7,0,1:32:9
6,-0.049440218193960474,-0.5304356241881107,-0.4428661893637432,,,-0.8248024346588613,-1.0375814163053476,シルクイングレイヴ,8,0,1:31:9
7,-2.3627478070618393,-0.878176306758761,0.008537456927948432,,,0.4713156769479205,1.5465836205306123,エーシンザヘッド,9,0,1:31:8
8,0.7809169866952662,2.0842692044322795,2.167536610905935,,,-0.8930191773750077,0.9005423613216224,エムケイフローラル,10,0,1:31:9
9,-0.13148527390482145,-0.3554263942044042,0.33040358369234535,,,1.4263500749739702,0.2545011021126324,アーバンスター,11,0,1:32:3
0,-2.044596896044889,0.23673492135620625,0.7410625176451063,0.47220278076018146,0.5792679207099513,0.051013567248644684,2.357138685721718,ハロービギン,1,0,1:34:8
1,-0.7194843316441669,-1.813314255747753,-1.3480717301686582,0.2032009456051329,-0.17398276554434766,-0.9692577777242656,0.07603673179747479,ジャスミン,2,0,1:37:7
2,1.464428142399272,1.2661587570693442,2.3931375200374925,-2.835852518758048,-2.778907816524968,-0.49556036755827154,-0.684330586177273,ナリタシェリー,3,1,1:33:8
3,0.03293590607301757,-0.15169544904243973,-0.03062674098557249,0.31455600583127635,0.36525205276379313,-0.24049253131504397,0.07603673179747479,ハシノフウジン,4,0,1:36:0
4,0.3806931587994527,-0.15169544904243973,-0.451275306198762,0.266037015304171,0.25222085799368144,-0.2040542689945829,-0.9377863588355223,ラブシャーク,5,0,1:35:3
5,-0.5839552205025602,-1.4423125949481708,-0.1636111754991455,0.40248686244997867,0.3210609323322805,-0.714189941481038,0.07603673179747479,ドライサンプ,6,0,1:37:1
6,0.45068341975828136,1.0260586686903457,-0.32134471319376773,0.34343021910989396,0.4493202285469333,-0.9692577777242656,-0.684330586177273,デンコウアルル,7,1,1:33:8
7,0.6615401553051066,0.8668460878513321,-0.3734807284541762,0.3227621775906178,0.41929882479457675,1.6178588470284712,-0.9377863588355223,マサタケアポロン,8,0,1:34:2
8,0.8737356637760433,-0.15169544904243973,0.18511943505019512,0.3233639917340827,0.47506984475795516,0.014575304928183604,-0.17741904086077445,ロックキーパー,9,1,1:34:1
9,-0.5159799979196218,0.31491476285592634,-0.630909078232697,0.18781252037271529,0.09139992017014417,1.90936494559216,0.8364040497722225,エイシンスピンドル,10,0,1:36:4
0,-0.7826989477190088,-0.5212468581550115,-0.5669781680116891,-0.5434203792046046,-0.7952355167283324,-1.2663819757526855,1.0148577761107633,ゼンダンブラウン,1,0,1:37:3
1,-0.3949821618970599,-0.2667150711188673,-0.9769695819240267,-0.7929335130578989,-0.8000057384468491,0.5707292076409592,-0.4349390469046129,デュアルハート,2,0,1:35:1
2,-0.48537388135263015,-0.45239635247795074,-0.5669781680116891,-0.8951138832114088,-0.8234980587221135,-0.8254752917382108,-0.039539913354964804,カチャトーラ,3,0,1:36:8
3,-0.5752104827767393,-0.9035888554801225,0.7655860939971656,-0.24443780110469576,-0.45914002917786234,-0.21310489727366252,-0.5667387580878289,ホクザンガイア,4,0,1:36:1
4,-0.45530524154743296,-0.45239635247795074,1.8788996042156088,1.812768854800935,1.1628032478235213,0.08083289206932065,1.4102569096604114,フィールザゴッデス,5,1,1:33:9
5,0.12797594108870763,0.7410443563914817,0.0014300466608493118,-0.0696424643283996,0.11978737855674092,0.17881215518364837,-0.4349390469046129,ダンシングヘイロー,6,1,1:33:9
6,-0.48537388135263015,-0.5441036384391207,-0.5349898269262225,-0.5434203792046046,-0.7225360525136735,-0.6785063970667192,-0.17133962453818083,クウミリマ,7,0,1:36:0
7,0.12797594108870763,-0.45239635247795074,-0.5349898269262225,-0.39392909015465016,-0.013644793092599288,1.4770373914484907,1.4102569096604114,マオノフォルテ,8,0,1:34:0
8,2.669247778209279,1.9470064192796077,-0.5349898269262225,1.2761995653106821,2.2221562348171555,-0.9724441864097024,-1.752936158736773,カムオンルンルン,9,0,1:35:0
9,0.25374493625878486,-0.45239635247795074,-0.5349898269262225,-0.39392909015465016,0.10931332748402654,1.6485011018985642,-0.4349390469046129,キクノシエル,10,1,1:34:0
0,-0.8991606578343407,1.7488653034579056,-0.19539052702861823,-0.29849637103186477,0.162869543660538,0.6110603155510479,-1.0434188757733034,キュープライト,1,0,1:35:4
1,1.2815543001962175,1.490463847116606,1.4670766751124704,1.5830717961912293,1.8314248713676062,0.3720981809780121,1.4409117808297998,パイロチャン,2,0,1:47:0
2,1.4760694098216212,-0.5443512252518822,-0.43366353194187773,-0.29849637103186477,0.6109960349444516,0.44037307657030805,0.9440456495091794,ヨシケンモンロー,3,1,1:32:3
3,-0.6579092197529481,-0.7687526008456053,-0.8046982992771046,-0.9777700592438068,-1.0610452850321506,0.8158850023279357,-0.8777968319997632,ジンベエハーバー,4,0,1:36:1
4,1.2815543001962248,-0.6087963920276939,1.4569760007288863,-0.29849637103186477,0.8956054275945992,1.669321197231635,-0.2153086569056023,アクトリスアーム,5,0,1:35:9
5,-1.138436649135145,-0.5120286752143769,-0.7826850437059356,-0.2666832052638493,-0.7952744716060325,0.0307237030165324,1.2752897370562597,ソバカスノテンシ,6,0,1:36:5
6,-0.5365350474400182,-0.5443512252518822,-0.8923011527361763,-0.5346454352030643,-0.8531166207314784,-0.9592622830717588,-0.2153086569056023,リーエ,7,0,1:34:7
7,-0.7184086138903675,-0.7049673911628189,-0.6719365368551372,-0.7450858341125535,-0.9102325707638063,-1.60787379119857,0.2815574744150184,ユキノ,8,0,1:36:7
8,-0.35352948783748567,-0.6409194205750602,-0.43366353194187773,-0.29849637103186477,-0.6897021814115197,-1.1299495220524987,-1.5402850070939242,プティリュシオル,9,1,1:33:9
9,0.2648016656763066,0.540486554502918,0.4229588837616126,1.2396091086639252,0.8084752519778247,-0.24237587935265137,-0.049686613132062074,チェリーフオール,10,1,1:31:3
0,0.029314915746055586,-1.0411750256820547,-0.2185969478979556,0.4376398724774376,0.39483290144919875,-0.7216298253792922,0.2300894966542111,ピュアスピリット,1,0,1:32:0
1,0.2766914080888649,-0.6455948124318012,0.34426529615169893,0.35491928272062256,0.3869399939378454,2.624637510048876,-0.2300894966542111,エンデヴァー,2,0,1:32:6
2,-0.4606909720715742,-0.406226700413989,-1.2021679057482322,0.2592015724370023,0.13342866361124256,-0.867119709528343,0.2300894966542111,アイファーエーワン,3,0,1:32:2
3,-0.29805369021757344,0.8139037300335672,0.005106253472467673,0.27961426075560186,0.32878590693797427,0.26770138683425315,-0.2300894966542111,ルリカラクサ,4,0,1:32:5
4,-0.9444679714847597,-0.5659748459432133,0.23072759590502598,0.2673408633160398,0.2210790728179039,-0.6052379180600517,-0.2300894966542111,ニンタイ,5,0,1:32:5
5,1.709232762138398,0.9795841351792081,1.388488810906693,-2.8371252982011943,-2.7786386100748635,-0.2851601729321399,-1.6106264765794778,スコータイ,6,1,1:30:7
6,-1.8156042856113048,-1.7428028772713817,-2.0459653041182437,0.19923006518452946,-0.1475595483951848,-0.5179439875706211,1.6106264765794778,クィーンストーリー,7,0,1:35:1
7,0.029314915746055586,0.648938234942489,0.005106253472467673,0.2673408633160398,0.3245216657311194,-0.1396702887830891,1.6106264765794778,ロザリー,8,0,1:32:4
8,1.197571509577073,1.0626938828797081,0.977546501386263,0.4465486862826868,0.6817583434332485,0.1513094795150125,-0.6902684899626333,フーゴ,9,1,1:31:7
9,0.2766914080888649,0.8966542787074946,0.5154894464698216,0.3252898317112377,0.4548516105515556,0.09311352585539218,-0.6902684899626333,マルデリジェント,10,1,1:31:6
0,-1.9209343515649302,-1.1656703659622818,-0.8839076260866996,-0.4390112693467342,-1.4539175178842878,-1.2683798223909606,-0.649519052838329,スーパーピロボール,1,0,1:34:9
1,-0.7062527516768566,-1.1666738485634958,-0.1345512866799471,-0.9484745407742352,-1.113175507564247,0.29790034569472884,-0.21650635094610968,ジツリキダッシュ,2,0,1:33:0
2,-0.13570105216915215,0.28675836914975744,-0.4756538890247997,-0.3459514148135395,-0.3249079460898445,-0.1627702919775328,1.0825317547305484,ハシノテンザンビ,3,0,1:34:0
3,0.19886337344403285,-0.2564612013269933,-0.1345512866799471,-0.3459514148135395,-0.014438335670096076,0.02149796309137186,-1.299038105676658,エスシーイーグル,4,1,1:31:0
4,0.3450510744654547,-0.16151586770453366,-0.5131569005101936,0.3874751028835057,0.004172511800726776,1.9256032654700532,1.0825317547305484,サルバドールサクラ,5,0,1:32:1
5,-0.09163582281031828,0.4371274617260595,0.8076828583480289,0.06417925399357464,0.505396673345406,-0.13205891613271534,-1.0825317547305484,アミフジエンブレム,6,0,1:32:0
6,0.3450510744654547,0.4371274617260595,0.5675454304575328,-0.2835849859860279,0.32153832786843867,0.7585709833669905,1.5155444566227678,タケマルベスト,7,0,1:32:2
7,-0.8071245839552847,0.08775610225825602,0.05777552673542015,-0.5314882855425623,-0.41460098291507425,-1.698339084218405,0.649519052838329,エイシンエレナ,8,0,1:33:0
8,1.310831503211294,2.265504242940912,-1.38145007103221,-0.37853089255925115,0.2675760351867983,-0.039924788598263025,-0.43301270189221935,マイアミブルー,9,1,1:30:4
9,1.4618515365903297,-0.7639523542437511,1.955715957792946,2.4753870321452878,2.22235674192215,0.29790034569472884,-0.649519052838329,エフォートラン,10,1,1:29:8
0,-0.02053298204835265,0.42960698226461885,0.29968606422397054,0.4047610236566587,0.5934771523214789,0.14599690741726937,0.5353196840945647,ゼトス,1,1,1:30:9
1,-0.4652995410633974,0.3968244654781744,0.36500183254240853,0.2900106192756193,0.514995518151938,-0.7462064156882694,0.03345748025591028,ヨコシャルマン,2,1,1:31:4
2,-0.5996652438033107,0.45554505710140997,0.2729607410319467,0.3312053834564011,0.5292497465946286,-1.5843368101207453,0.3680322828150132,チョウキャプテン,3,0,1:33:0
3,-0.49899897776343854,0.40043600027115506,0.35399881780776155,0.2987357484645941,0.5163873924077534,-0.34065945064029723,0.7026070853741161,モズミステイク,4,0,1:32:0
4,-0.22736330204936034,0.4592825434060778,0.27828315709137474,0.3193105046271308,0.5440948069507205,1.876330624955284,-0.13382992102364116,アズールウィンドウ,5,1,1:31:5
5,-0.4315277102995493,0.4259332812400136,0.3321341546948004,0.34621740898851866,0.550048314175544,0.7678355871574934,-0.468404723582744,アスカノホマレ,6,0,1:31:9
6,2.2862968219302156,-2.3416949377214276,-2.6557603611481624,0.32525794404176595,-2.0995313952364674,0.9300543731766823,-1.1375543287009497,カルナ,7,0,1:31:7
7,1.2841750101709426,0.6791335414817045,0.5385465351100496,0.47979789236782544,0.8790358930023895,-0.2865865219672343,2.0409062956105273,インブルーム,8,0,1:31:8
8,-0.36376593145799374,-1.3310002147617386,0.29968606422397054,0.32525794404176595,-0.9969277429920335,0.09192397874420641,-0.468404723582744,アルザス,9,0,1:32:3
9,-0.9633181436157778,0.4259332812400136,0.21514905864585307,-2.4700385808367487,-1.0308296853759413,-0.8543522730343953,-1.4721291312600528,エスケートーラス,10,0,1:32:7
0,-0.04632750695110239,0.28410045835994013,0.7548726491879899,0.6724638998115591,0.7141997163049404,-0.30497864249661016,1.9349537707010778,アイファーハート,1,1,1:31:2
1,-0.04632750695110239,0.30089114173214976,0.694176308756881,0.6695896307036784,0.6893024765791456,-1.1156813630572218,-0.7807708197565751,トキノケリー,2,0,1:32:1
2,-0.31898239177001286,0.23052291414497972,0.7705437021486419,0.7224259966375942,0.7203845549496926,0.5443289695192687,0.5770914754722513,ライクエグザイル,3,0,1:32:2
3,-0.26468545333397575,0.23052291414497972,0.6868051251586876,0.7342700786672955,0.6869321740080396,-1.2701009288782905,0.5770914754722513,ホクザンマロン,4,0,1:32:2
4,-1.3055389053873536,0.27160274430397635,-1.04487351017802,-2.0293490615963448,-1.2746563088931024,0.5057240780640014,0.9165570492794579,ポートフィリップ,5,1,1:31:3
5,-0.8024672321113141,0.3135804942478688,0.7419684020539037,0.5996689391933152,0.6702182208973029,1.2778219071693457,-0.10183967214216198,エイシンクリオネ,6,0,1:33:1
6,-0.5350111927193851,0.29667976793748785,-1.637574769471553,-0.7126227760055716,-0.989823827501065,-0.11195418522027405,-1.1202363935637818,スールマカロン,7,0,1:33:6
7,2.1160335007508917,0.474909325492112,0.8633736659072435,0.9029236739122338,0.9634833458483751,0.8531681011614064,-0.7807708197565751,ベティバローズ,8,0,1:33:3
8,-0.10109327821828624,-2.8369573741447147,-1.1795522362481108,-0.6757396867733372,-1.6669389906099998,-1.4245204946993595,-1.1202363935637818,フォルシュナイト,9,0,1:31:9
9,1.3043999666915986,0.4341476137812232,-0.6497393373156648,-0.8836306945504219,-0.5131013615833272,1.0461925584377425,-0.10183967214216198,イルーシヴゴールド,10,1,1:29:4
0,0.013963300148587404,-0.24797139780343572,-1.1871651936679988,-1.679254165289393,-1.3904711447716351,1.3255368125053655,0.6479058044686545,ハリマドライブ,1,1,1:31:7
1,-1.259390250068183,0.02530794785649141,-0.7232354076142511,0.2542946204354904,-0.8919063244304846,-0.3965281063050239,-0.24065072737407167,インペルフェット,2,0,1:32:3
2,-1.2987982292112195,2.852824010985334,-0.2504123988246544,0.1579636952685512,1.779128639223028,-0.1699406169878674,-0.01851159441339013,キャッツウィスカー,3,0,1:33:8
3,-0.2932328699412907,-1.3069998807766454,-0.5666284216342038,0.1579636952685512,-1.3892913359824686,2.141251774047129,1.3143232033506993,ベストプレゼント,4,0,1:32:9
4,-0.334286243989284,-0.2931784177102643,0.5456283371674328,1.236308906117873,0.3517559836609953,0.19259936591958304,0.42576667150797304,ホマレボシセーラ,5,0,1:31:9
5,-0.3752690189417483,0.25574306672472,1.0559226462246394,-0.06613031544187135,0.37409615064778634,-0.6684330934856116,-0.01851159441339013,レコパンヒュウガ,6,0,1:31:9
6,1.0992545306017143,-0.690536732564612,1.1118420758062095,0.7741103194091185,0.9115325662972209,-0.21525811485129867,0.42576667150797304,シップウジンライ,7,0,1:33:1
7,-0.5791302539364611,-0.47304770582310524,0.5456283371674328,0.7086468984955943,-0.06831034299710396,-1.5294655528908063,0.42576667150797304,シェナフブキ,8,0,1:32:3
8,1.4720045916756448,-0.3833042087253572,-0.8270905667378622,-1.7395775062231271,-0.6166643096457767,-0.21525811485129867,-1.3513463921774795,チェリースペイン,9,1,1:31:2
9,1.5795464571221272,-0.020482696343044143,-1.2681308485242089,0.643323356686589,0.3441202166870832,-1.030973076393062,-0.4627898603347533,テンマビックハーツ,10,0,1:32:3
10,-0.7812535414887628,-0.020482696343044143,-0.2504123988246544,0.06163277010161197,-0.5386904398397843,-0.12462311912443608,-2.239902924020206,コメハチコルテ,11,0,1:32:9
11,0.756591528028899,0.30212871052282136,1.5636414406374293,-0.1933548842918058,1.1347003411512624,0.6910918424173274,1.0921840703900179,オオエフォーチュン,12,1,1:30:8
0,-1.8417858149248016,0.6179451353483293,-0.12795585187901623,,,0.12207126855196355,0.0938558297660203,シップオブテセウス,1,0,1:32:0
1,-0.00893154253826525,-0.3872204271638387,2.2925851846345506,,,0.3545879705557037,-0.06703987840430024,カンスタントリー,2,0,1:32:7
2,-0.2286809028700932,-0.8276957114194443,-1.5608399079820787,,,-0.8079955394629968,0.41564724610666137,フラン,3,0,1:32:3
3,2.3004185312936944,0.5052835914261974,0.9966317978286113,,,-0.43596881625701267,-1.1933098355965441,ステップシュート,4,1,1:30:9
4,0.1929355975575687,0.9774521674584109,0.6073983870618185,,,-0.1802004440528986,-0.22793558657462076,ローレンアイザック,5,1,1:31:0
5,-0.8436897420355925,-1.7884521031527771,-0.5101465418548382,,,-0.7382405288618749,-1.3542055437668645,パッパカ,6,0,1:32:5
6,0.0868433062366826,-0.8276957114194443,-0.5858960479761731,,,1.9357015441811363,2.668187160491149,キャノンショット,7,0,1:32:6
7,0.7848158254620311,1.6431029410927844,0.03761861641670793,,,-0.8544988798637448,-0.5497270029152619,ワールドスター,8,1,1:31:7
8,0.6602701466100915,0.8771751886587273,0.42910016748301516,,,0.42434298115682567,-0.06703987840430024,ナムラハンベエ,9,0,1:31:9
9,-0.18829437771752125,-0.39711017190918846,-0.779639977094202,,,-0.877750550064119,-0.06703987840430024,エドノゴーゴー,10,0,1:32:1
10,-0.425393288926703,-0.8980684903459655,-0.7259718726647182,,,-0.7847438692626229,0.0938558297660203,ヨドノベスト,11,0,1:32:7
11,-0.488507738147086,0.5052835914261974,-0.07288395397350421,,,1.8426948633796403,0.25475153793634087,ヴァルディスーザ,12,0,1:32:2
0,-0.23187066388689478,1.1663395288565577,0.5404328972287045,,,0.5010982274087836,0.817985181217238,クリノチョモラーリ,1,0,1:53:0
1,2.074012192543491,0.7398083580544255,0.3670204324915011,,,0.5870007806788606,-0.1635970362434476,カリテスグレース,2,0,1:52:7
2,0.7762568651321916,1.7561540351953338,2.3589605338169424,,,0.8876597171241303,1.0633807355824092,スズハヤトウー,3,0,1:54:4
3,1.1181691129654483,-0.8896825640728099,1.0315371555963153,,,-0.7444887950073336,-0.6543881449737903,バレエダンサー,4,1,1:52:3
4,-0.5480962667037649,0.2688468569604183,-1.0788032770564158,,,1.3171724834745155,-0.6543881449737903,エルドリッジ,5,0,1:53:2
5,-0.9158043158533511,-1.2307244908198636,-0.3217991907901029,,,0.6299520573138991,-0.1635970362434476,ディーエスファッド,6,0,1:53:4
6,-0.5234568455699649,-0.5401176262112656,0.19236233277893908,,,0.6299520573138991,0.08179851812172378,イスズイーグル,7,1,1:50:8
7,-1.4006514270737962,-0.37460206115878936,-0.7641194711722624,,,0.20043929096351393,0.32719407248689514,コパノハミルトン,8,0,1:53:6
8,-0.5480962667037649,0.6870192667230144,-1.0230868943692604,,,-2.333686030503759,-1.635970362434476,ヴァーゲンザイル,9,0,1:52:8
9,-0.0522923915219415,-0.9341051934208259,-0.5775051891426228,,,-0.8303913482774107,-1.3905748080693046,ラピッドハーバー,10,1,1:52:0
10,0.8614558909796503,0.581788380713674,-0.8170216490044782,,,-0.4438298585620639,1.7995673986779233,モンドリュミエール,11,0,1:52:9
11,-0.6096258843072667,-1.2307244908198636,0.09202231962268136,,,-0.4008785819270254,0.5725896268520666,ウォーターティアナ,12,0,1:52:8
0,2.1697824740543115,-0.4478526559655504,0.24690920259155388,0.6551160399193253,0.7127313350148095,-0.8016642951989789,0.07265198511051876,クリノカサット,1,1,1:18:9
1,-1.8365849122107447,1.9220117018642648,-1.396437450373551,0.2040447462852337,0.1662552314344638,-0.8016642951989789,-0.7991718362157064,ニシノクラレット,2,0,1:21:3
2,-1.2772239903955829,-0.3614701955942775,0.4428313096360533,0.2422338374630334,0.19041636275311005,0.10425230744740176,0.3632599255525938,パスポート,3,0,1:21:8
3,-0.15814180259438107,0.5128307814821611,-0.6032527976194054,0.17994578753952123,0.16951325901831782,-0.5428309801571558,-0.2179559553315563,アルレーサー,4,1,1:18:8
4,0.5162843758134311,-0.3614701955942775,-1.1957899492815984,-3.148526720918909,-3.1403330969099117,-0.9742198385601942,1.5256916873208939,オメガプランタン,5,0,1:19:3
5,0.11062206253229499,-0.7873357252246705,0.39018309605956536,0.36307583227637813,0.33715666923833937,-0.7153865235183712,-1.0897797766577815,ブイキャスター,6,0,1:20:0
6,0.11062206253229499,1.2094549859450114,-0.142390568548826,0.25582818257303036,0.31114636216209296,0.9238911384131747,1.5256916873208939,ファイアクリスタル,7,0,1:19:6
7,-0.22894956301195354,-1.132195776142318,-0.2391894305621023,0.31110485816913713,0.22681979029001104,-0.11144212175411744,-0.7991718362157064,フロムミートゥユー,8,0,1:20:3
8,-0.46367188044785,-1.4699522193263401,1.86490573252005,0.17556786544549144,0.1632748854653683,-0.9310809527198904,0.6538678659946688,アオイシャーク,9,0,1:21:5
9,0.652181250762597,0.09888037692367847,0.4428313096360533,0.22424506402014333,0.26988598326389895,1.7003910835386438,0.6538678659946688,アリエスジューゴー,10,0,1:19:3
10,-0.11120445284782311,1.005237754120837,-1.1457502710250973,0.32046015556744717,0.3098634379770984,1.7866688552192516,-1.6709956575419316,シビックファミユ,11,1,1:19:0
11,0.5162843758134311,-0.18813883248862945,1.335149816967441,0.21690435166015692,0.28326978029240535,0.3630856224892248,-0.2179559553315563,マイネルカサドール,12,0,1:20:1
0,-0.5761650198679319,-0.6640634502060943,-0.3132775422627423,-0.33205772793771104,-0.4817706757829792,0.5106508884037432,-0.44494920831460977,ビービーアイガー,1,0,1:35:4
1,2.6074394343656944,2.5066566657723417,2.3910791164777114,2.3081840583174227,2.588656543096966,1.3705210940384331,0.8898984166292194,スターダムフロント,2,1,1:34:1
2,-0.44546661903846,0.23747085600197324,-0.3460041019055879,-0.20354724795273282,-0.2529782761587141,0.24379461768952912,1.0805909344783378,ダッシュボード,3,1,1:34:1
3,-0.3467235662105289,-0.8297555951556551,-0.7334649975329205,0.5379742807022538,-0.35943226917820237,0.06589043721338639,-0.44494920831460977,アイファーパレード,4,0,1:36:1
4,-0.37970684773106,-0.10417447043986683,-0.3132775422627423,-0.45941288555079646,-0.3479204687874319,-1.3573430065957555,-1.2077192797110836,カットニス,5,0,1:35:4
5,0.07823316964191207,-0.6086016443652295,-0.892095034634444,-1.2070178272548282,-0.6615121905034951,1.1333155200702427,0.699205898780101,コウエイリョウマ,6,0,1:36:0
6,-0.5435925277862119,-0.27337881369342665,-0.5731928275421452,-0.45941288555079646,-0.511574858040593,-1.3276923098497317,1.0805909344783378,キョウワイカズチ,7,0,1:36:6
7,-0.31367106479173124,-0.27337881369342665,0.3901164648314335,-0.501686610125378,-0.14930220895365542,0.2734453144355529,-0.06356417261637284,リュウノテラス,8,0,1:35:9
8,-0.0803469585816902,0.009225265779454669,0.3901164648314335,0.3169768453525272,0.1758344043080337,-0.9125825554053986,-1.5891043154093207,ララバイ,9,1,1:33:8
0,-1.1512924316594566,-1.1941995495074216,0.29969712647431135,0.4855687947952424,-1.2518949491177518,2.2005142584365402,-0.730580236203546,レディダイナマイト,1,0,1:38:1
1,-1.1070718035803613,-1.1479359028261165,-1.1797993320504794,-1.4498366285587028,-1.1435545345071874,-0.146700950562436,0.8165308522274924,ツリーハピネス,2,0,1:39:7
2,1.0902803996813497,0.5866058950946639,0.29969712647431135,0.4855687947952424,1.0002389072368976,-1.4129617869960944,-1.4181851643951187,ファーストライト,3,0,1:36:6
3,-0.746809054005365,-0.9610063962759215,0.29969712647431135,0.4855687947952424,-0.893675300919715,-0.9805800379699671,0.8165308522274924,ラストドラマ,4,0,1:37:2
4,-0.1838042968243572,0.47457139358012235,0.29969712647431135,0.4855687947952424,-0.16045619658414212,1.1195598858712223,-0.21487654005986645,ロッキンマイハート,5,0,1:34:4
5,1.0715441482414039,0.47457139358012235,0.8083515518119607,0.38393342656637547,0.9908083140238364,0.06948992395062759,-0.04297530801197329,ボヌールアヴ,6,1,1:34:0
6,-0.7924839138038258,0.47457139358012235,0.29969712647431135,0.4855687947952424,-0.8550462361899327,-0.054047718628265906,0.4727283881317062,ニーニャボニータ,7,0,1:35:8
7,-0.746809054005365,-0.7470552547681213,-1.2821400338579025,-1.080412261839543,-0.8740705184727268,-0.08493212927298928,-0.730580236203546,ダンサブル,8,0,1:38:1
8,-0.1838042968243572,1.084075965605723,0.399189434608813,0.8869229305576004,0.7921239081941067,-1.3203085550619242,-0.730580236203546,ノンノン,9,1,1:34:2
9,1.7846238353970012,1.2807667878379354,1.0541935611478164,0.5872041630241093,1.5410876350977138,0.31656520910841457,2.363641940658531,リコーレキシントン,10,0,1:35:2
10,1.0528368107697321,0.6241770612591333,0.20020481833980966,0.6721883702501639,0.9046677245630473,0.03860551330590422,-0.21487654005986645,ロケットロード,11,0,1:39:9
11,-0.08721034338644057,0.47457139358012235,0.29969712647431135,0.4855687947952424,-0.050228753324142957,0.25479638781896785,-0.3867777721077596,フミタツティンクル,12,1,1:33:9
0,1.7547101541571428,0.4960316258574589,1.7029079105243183,0.30857445901666863,0.6882361233018782,-0.4598345616880852,-0.32248783021959776,クリノマンチェスー,1,1,1:33:7
1,1.4664515386766495,-0.6180210348150721,1.5774483480976926,0.7764434423509452,0.9929634047672775,1.0826484616959968,0.8157045117319237,ゼットイーリス,2,1,1:32:8
2,0.19955033840212266,0.8314204068114527,0.1720448986448268,0.27187725701949356,0.35497836930494353,0.8498208355248147,-0.32248783021959776,マジカルビアンカ,3,1,1:33:9
3,0.19955033840212266,0.6968344489355799,-0.13345620209395484,0.2574207835054544,0.28941641405945284,-0.9545932673018473,0.43630706441474987,ベアスピード,4,0,1:34:1
4,-0.34812280577543464,0.8857460181439939,-0.2623776777943924,0.29777259064415484,0.28264060528530344,-0.605351828045074,-0.7018852775367717,アエノヴァレンチノ,5,0,1:34:4
5,-0.95334441705603,-2.3689323554962574,-1.4859409675224449,0.19071254208644106,-0.2855459966629788,0.8498208355248147,-1.2709814485125324,メイショウチヨ,6,0,1:36:9
6,-0.6185184994714789,0.4960316258574589,-0.4347653877017931,-2.804078437656271,-2.653400615715923,-1.5366623327298028,1.7641981300248584,ペルネッティア,7,0,1:34:5
7,0.061762729906657536,-0.3594742677684111,0.09588779810967889,0.22385622670314378,0.1958220825694457,1.2863726345957813,1.1951019590490974,ノーザンメジャー,8,0,1:35:1
8,-1.4818712786977626,-0.48901894905359267,-1.0224889691037,0.16884667731330033,-0.13402760427604307,-0.867282907487654,-0.7018852775367717,コウエイサンデー,9,0,1:35:5
